"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-5.73745258e-02,2.62413099e-02,0.00000000e+00,5.00000000e-01,5.04000008e-01,0.00000000e+00
-5.64007200e-02,2.63394378e-02,0.00000000e+00,5.00000000e-01,5.04999995e-01,0.00000000e+00
-5.54269180e-02,2.64375638e-02,0.00000000e+00,5.00000000e-01,5.05999982e-01,0.00000000e+00
-5.44530563e-02,2.65356954e-02,0.00000000e+00,5.00000000e-01,5.07000029e-01,0.00000000e+00
-5.34792542e-02,2.66338214e-02,0.00000000e+00,5.00000000e-01,5.08000016e-01,0.00000000e+00
-5.25054485e-02,2.67319474e-02,0.00000000e+00,5.00000000e-01,5.09000003e-01,0.00000000e+00
-5.15316464e-02,2.68300734e-02,0.00000000e+00,5.00000000e-01,5.09999990e-01,0.00000000e+00
-5.05578406e-02,2.69281995e-02,0.00000000e+00,5.00000000e-01,5.10999978e-01,0.00000000e+00
-4.95839790e-02,2.70263311e-02,0.00000000e+00,5.00000000e-01,5.12000024e-01,0.00000000e+00
-4.86101769e-02,2.71244571e-02,0.00000000e+00,5.00000000e-01,5.13000011e-01,0.00000000e+00
-4.76363711e-02,2.72225849e-02,0.00000000e+00,5.00000000e-01,5.13999999e-01,0.00000000e+00
-4.66625690e-02,2.73207109e-02,0.00000000e+00,5.00000000e-01,5.14999986e-01,0.00000000e+00
-4.56887670e-02,2.74188370e-02,0.00000000e+00,5.00000000e-01,5.15999973e-01,0.00000000e+00
-4.47149053e-02,2.75169685e-02,0.00000000e+00,5.00000000e-01,5.17000020e-01,0.00000000e+00
-4.37410995e-02,2.76150946e-02,0.00000000e+00,5.00000000e-01,5.18000007e-01,0.00000000e+00
-4.27598357e-02,2.77138539e-02,0.00000000e+00,5.00000000e-01,5.18999994e-01,0.00000000e+00
-4.17730398e-02,2.78130807e-02,0.00000000e+00,5.00000000e-01,5.19999981e-01,0.00000000e+00
-4.07861881e-02,2.79123131e-02,0.00000000e+00,5.00000000e-01,5.21000028e-01,0.00000000e+00
-3.97993959e-02,2.80115400e-02,0.00000000e+00,5.00000000e-01,5.22000015e-01,0.00000000e+00
-3.88126001e-02,2.81107668e-02,0.00000000e+00,5.00000000e-01,5.23000002e-01,0.00000000e+00
-3.78258079e-02,2.82099936e-02,0.00000000e+00,5.00000000e-01,5.23999989e-01,0.00000000e+00
-3.68390158e-02,2.83092204e-02,0.00000000e+00,5.00000000e-01,5.24999976e-01,0.00000000e+00
-3.58521603e-02,2.84084529e-02,0.00000000e+00,5.00000000e-01,5.26000023e-01,0.00000000e+00
-3.48653682e-02,2.85076797e-02,0.00000000e+00,5.00000000e-01,5.27000010e-01,0.00000000e+00
-3.38785760e-02,2.86069065e-02,0.00000000e+00,5.00000000e-01,5.27999997e-01,0.00000000e+00
-3.28917801e-02,2.87061334e-02,0.00000000e+00,5.00000000e-01,5.28999984e-01,0.00000000e+00
-3.19049880e-02,2.88053602e-02,0.00000000e+00,5.00000000e-01,5.29999971e-01,0.00000000e+00
-3.09181344e-02,2.89045926e-02,0.00000000e+00,5.00000000e-01,5.31000018e-01,0.00000000e+00
-2.99313422e-02,2.90038213e-02,0.00000000e+00,5.00000000e-01,5.32000005e-01,0.00000000e+00
-2.89445482e-02,2.91030481e-02,0.00000000e+00,5.00000000e-01,5.32999992e-01,0.00000000e+00
-2.79577542e-02,2.92022750e-02,0.00000000e+00,5.00000000e-01,5.33999979e-01,0.00000000e+00
-2.69709025e-02,2.93015074e-02,0.00000000e+00,5.00000000e-01,5.35000026e-01,0.00000000e+00
-2.59841084e-02,2.94007342e-02,0.00000000e+00,5.00000000e-01,5.36000013e-01,0.00000000e+00
-2.49927640e-02,2.94999387e-02,0.00000000e+00,5.00000000e-01,5.37000000e-01,0.00000000e+00
-2.39991061e-02,2.95991302e-02,0.00000000e+00,5.00000000e-01,5.37999988e-01,0.00000000e+00
-2.30054483e-02,2.96983235e-02,0.00000000e+00,5.00000000e-01,5.38999975e-01,0.00000000e+00
-2.20117308e-02,2.97975205e-02,0.00000000e+00,5.00000000e-01,5.40000021e-01,0.00000000e+00
-2.10180730e-02,2.98967138e-02,0.00000000e+00,5.00000000e-01,5.41000009e-01,0.00000000e+00
-2.00244151e-02,2.99959071e-02,0.00000000e+00,5.00000000e-01,5.41999996e-01,0.00000000e+00
-1.90307572e-02,3.00950985e-02,0.00000000e+00,5.00000000e-01,5.42999983e-01,0.00000000e+00
-1.80370398e-02,3.01942974e-02,0.00000000e+00,5.00000000e-01,5.44000030e-01,0.00000000e+00
-1.70433819e-02,3.02934889e-02,0.00000000e+00,5.00000000e-01,5.45000017e-01,0.00000000e+00
-1.60497241e-02,3.03926822e-02,0.00000000e+00,5.00000000e-01,5.46000004e-01,0.00000000e+00
-1.50560653e-02,3.04918755e-02,0.00000000e+00,5.00000000e-01,5.46999991e-01,0.00000000e+00
-1.40624074e-02,3.05910669e-02,0.00000000e+00,5.00000000e-01,5.47999978e-01,0.00000000e+00
-1.30686909e-02,3.06902658e-02,0.00000000e+00,5.00000000e-01,5.49000025e-01,0.00000000e+00
-1.20750330e-02,3.07894573e-02,0.00000000e+00,5.00000000e-01,5.50000012e-01,0.00000000e+00
-1.10813743e-02,3.08886506e-02,0.00000000e+00,5.00000000e-01,5.50999999e-01,0.00000000e+00
-1.00877164e-02,3.09878439e-02,0.00000000e+00,5.00000000e-01,5.51999986e-01,0.00000000e+00
-9.09405854e-03,3.10870353e-02,0.00000000e+00,5.00000000e-01,5.52999973e-01,0.00000000e+00
-8.09834711e-03,3.11861113e-02,0.00000000e+00,5.00000000e-01,5.54000020e-01,0.00000000e+00
-7.09674880e-03,3.12848128e-02,0.00000000e+00,5.00000000e-01,5.55000007e-01,0.00000000e+00
-6.09515002e-03,3.13835144e-02,0.00000000e+00,5.00000000e-01,5.55999994e-01,0.00000000e+00
-5.09355124e-03,3.14822197e-02,0.00000000e+00,5.00000000e-01,5.56999981e-01,0.00000000e+00
-4.09189239e-03,3.15809250e-02,0.00000000e+00,5.00000000e-01,5.58000028e-01,0.00000000e+00
-3.09029361e-03,3.16796303e-02,0.00000000e+00,5.00000000e-01,5.59000015e-01,0.00000000e+00
-2.08869483e-03,3.17783318e-02,0.00000000e+00,5.00000000e-01,5.60000002e-01,0.00000000e+00
-1.08709605e-03,3.18770334e-02,0.00000000e+00,5.00000000e-01,5.60999990e-01,0.00000000e+00
-8.54971877e-05,3.19757350e-02,0.00000000e+00,5.00000000e-01,5.61999977e-01,0.00000000e+00
9.16161342e-04,3.20744440e-02,0.00000000e+00,5.00000000e-01,5.63000023e-01,0.00000000e+00
1.91776012e-03,3.21731456e-02,0.00000000e+00,5.00000000e-01,5.64000010e-01,0.00000000e+00
2.91935890e-03,3.22718509e-02,0.00000000e+00,5.00000000e-01,5.64999998e-01,0.00000000e+00
3.92095791e-03,3.23705524e-02,0.00000000e+00,5.00000000e-01,5.65999985e-01,0.00000000e+00
4.92255669e-03,3.24692540e-02,0.00000000e+00,5.00000000e-01,5.66999972e-01,0.00000000e+00
5.92421507e-03,3.25679630e-02,0.00000000e+00,5.00000000e-01,5.68000019e-01,0.00000000e+00
6.92581385e-03,3.26666646e-02,0.00000000e+00,5.00000000e-01,5.69000006e-01,0.00000000e+00
7.92741310e-03,3.27653661e-02,0.00000000e+00,5.00000000e-01,5.69999993e-01,0.00000000e+00
8.93197861e-03,3.28637473e-02,0.00000000e+00,5.00000000e-01,5.70999980e-01,0.00000000e+00
9.94276721e-03,3.29614617e-02,0.00000000e+00,5.00000000e-01,5.72000027e-01,0.00000000e+00
1.09534962e-02,3.30591686e-02,0.00000000e+00,5.00000000e-01,5.73000014e-01,0.00000000e+00
1.19642261e-02,3.31568792e-02,0.00000000e+00,5.00000000e-01,5.74000001e-01,0.00000000e+00
1.29749551e-02,3.32545862e-02,0.00000000e+00,5.00000000e-01,5.74999988e-01,0.00000000e+00
1.39856841e-02,3.33522968e-02,0.00000000e+00,5.00000000e-01,5.75999975e-01,0.00000000e+00
1.49964737e-02,3.34500112e-02,0.00000000e+00,5.00000000e-01,5.77000022e-01,0.00000000e+00
1.60072017e-02,3.35477181e-02,0.00000000e+00,5.00000000e-01,5.78000009e-01,0.00000000e+00
1.70179307e-02,3.36454287e-02,0.00000000e+00,5.00000000e-01,5.78999996e-01,0.00000000e+00
1.80286597e-02,3.37431356e-02,0.00000000e+00,5.00000000e-01,5.79999983e-01,0.00000000e+00
1.90393887e-02,3.38408463e-02,0.00000000e+00,5.00000000e-01,5.80999970e-01,0.00000000e+00
2.00501792e-02,3.39385606e-02,0.00000000e+00,5.00000000e-01,5.82000017e-01,0.00000000e+00
2.10609082e-02,3.40362675e-02,0.00000000e+00,5.00000000e-01,5.83000004e-01,0.00000000e+00
2.20716372e-02,3.41339782e-02,0.00000000e+00,5.00000000e-01,5.83999991e-01,0.00000000e+00
2.30823662e-02,3.42316851e-02,0.00000000e+00,5.00000000e-01,5.84999979e-01,0.00000000e+00
2.40931548e-02,3.43293995e-02,0.00000000e+00,5.00000000e-01,5.86000025e-01,0.00000000e+00
2.51038838e-02,3.44271101e-02,0.00000000e+00,5.00000000e-01,5.87000012e-01,0.00000000e+00
2.61236969e-02,3.45234908e-02,0.00000000e+00,5.00000000e-01,5.88000000e-01,0.00000000e+00
2.71448568e-02,3.46196741e-02,0.00000000e+00,5.00000000e-01,5.88999987e-01,0.00000000e+00
2.81660147e-02,3.47158611e-02,0.00000000e+00,5.00000000e-01,5.89999974e-01,0.00000000e+00
2.91872341e-02,3.48120518e-02,0.00000000e+00,5.00000000e-01,5.91000021e-01,0.00000000e+00
3.02083939e-02,3.49082351e-02,0.00000000e+00,5.00000000e-01,5.92000008e-01,0.00000000e+00
3.12295519e-02,3.50044221e-02,0.00000000e+00,5.00000000e-01,5.92999995e-01,0.00000000e+00
3.22507098e-02,3.51006053e-02,0.00000000e+00,5.00000000e-01,5.93999982e-01,0.00000000e+00
3.32719311e-02,3.51967961e-02,0.00000000e+00,5.00000000e-01,5.95000029e-01,0.00000000e+00
3.42930891e-02,3.52929831e-02,0.00000000e+00,5.00000000e-01,5.96000016e-01,0.00000000e+00
3.53142507e-02,3.53891663e-02,0.00000000e+00,5.00000000e-01,5.97000003e-01,0.00000000e+00
3.63354087e-02,3.54853533e-02,0.00000000e+00,5.00000000e-01,5.97999990e-01,0.00000000e+00
3.73565666e-02,3.55815366e-02,0.00000000e+00,5.00000000e-01,5.98999977e-01,0.00000000e+00
3.83777879e-02,3.56777273e-02,0.00000000e+00,5.00000000e-01,6.00000024e-01,0.00000000e+00
3.93989459e-02,3.57739106e-02,0.00000000e+00,5.00000000e-01,6.01000011e-01,0.00000000e+00
4.04201038e-02,3.58700976e-02,0.00000000e+00,5.00000000e-01,6.01999998e-01,0.00000000e+00
4.14412618e-02,3.59662808e-02,0.00000000e+00,5.00000000e-01,6.02999985e-01,0.00000000e+00
4.24727835e-02,3.60606611e-02,0.00000000e+00,5.00000000e-01,6.03999972e-01,0.00000000e+00
4.35058363e-02,3.61547917e-02,0.00000000e+00,5.00000000e-01,6.05000019e-01,0.00000000e+00
4.45388295e-02,3.62489149e-02,0.00000000e+00,5.00000000e-01,6.06000006e-01,0.00000000e+00
4.55718189e-02,3.63430381e-02,0.00000000e+00,5.00000000e-01,6.06999993e-01,0.00000000e+00
4.66048121e-02,3.64371613e-02,0.00000000e+00,5.00000000e-01,6.07999980e-01,0.00000000e+00
4.76378612e-02,3.65312882e-02,0.00000000e+00,5.00000000e-01,6.09000027e-01,0.00000000e+00
4.86708544e-02,3.66254114e-02,0.00000000e+00,5.00000000e-01,6.10000014e-01,0.00000000e+00
4.97038439e-02,3.67195345e-02,0.00000000e+00,5.00000000e-01,6.11000001e-01,0.00000000e+00
5.07368371e-02,3.68136577e-02,0.00000000e+00,5.00000000e-01,6.11999989e-01,0.00000000e+00
5.17698266e-02,3.69077809e-02,0.00000000e+00,5.00000000e-01,6.12999976e-01,0.00000000e+00
5.28028794e-02,3.70019116e-02,0.00000000e+00,5.00000000e-01,6.14000022e-01,0.00000000e+00
5.38358688e-02,3.70960347e-02,0.00000000e+00,5.00000000e-01,6.15000010e-01,0.00000000e+00
5.48688620e-02,3.71901579e-02,0.00000000e+00,5.00000000e-01,6.15999997e-01,0.00000000e+00
5.59018515e-02,3.72842811e-02,0.00000000e+00,5.00000000e-01,6.16999984e-01,0.00000000e+00
5.69348447e-02,3.73784043e-02,0.00000000e+00,5.00000000e-01,6.17999971e-01,0.00000000e+00
5.79722561e-02,3.74716856e-02,0.00000000e+00,5.00000000e-01,6.19000018e-01,0.00000000e+00
5.90185858e-02,3.75632122e-02,0.00000000e+00,5.00000000e-01,6.20000005e-01,0.00000000e+00
6.00649118e-02,3.76547389e-02,0.00000000e+00,5.00000000e-01,6.20999992e-01,0.00000000e+00
6.11112379e-02,3.77462693e-02,0.00000000e+00,5.00000000e-01,6.21999979e-01,0.00000000e+00
6.21576272e-02,3.78378034e-02,0.00000000e+00,5.00000000e-01,6.23000026e-01,0.00000000e+00
6.32039532e-02,3.79293300e-02,0.00000000e+00,5.00000000e-01,6.24000013e-01,0.00000000e+00
6.42502829e-02,3.80208604e-02,0.00000000e+00,5.00000000e-01,6.25000000e-01,0.00000000e+00
6.52966052e-02,3.81123871e-02,0.00000000e+00,5.00000000e-01,6.25999987e-01,0.00000000e+00
6.63429350e-02,3.82039174e-02,0.00000000e+00,5.00000000e-01,6.26999974e-01,0.00000000e+00
6.73893243e-02,3.82954516e-02,0.00000000e+00,5.00000000e-01,6.28000021e-01,0.00000000e+00
6.84356540e-02,3.83869782e-02,0.00000000e+00,5.00000000e-01,6.29000008e-01,0.00000000e+00
6.94819763e-02,3.84785049e-02,0.00000000e+00,5.00000000e-01,6.29999995e-01,0.00000000e+00
7.05283061e-02,3.85700352e-02,0.00000000e+00,5.00000000e-01,6.30999982e-01,0.00000000e+00
7.15746954e-02,3.86615694e-02,0.00000000e+00,5.00000000e-01,6.32000029e-01,0.00000000e+00
7.26210251e-02,3.87530960e-02,0.00000000e+00,5.00000000e-01,6.33000016e-01,0.00000000e+00
7.36705214e-02,3.88439633e-02,0.00000000e+00,5.00000000e-01,6.34000003e-01,0.00000000e+00
7.47317970e-02,3.89323719e-02,0.00000000e+00,5.00000000e-01,6.34999990e-01,0.00000000e+00
7.57930726e-02,3.90207805e-02,0.00000000e+00,5.00000000e-01,6.35999978e-01,0.00000000e+00
7.68544152e-02,3.91091965e-02,0.00000000e+00,5.00000000e-01,6.37000024e-01,0.00000000e+00
7.79156983e-02,3.91976051e-02,0.00000000e+00,5.00000000e-01,6.38000011e-01,0.00000000e+00
7.89769739e-02,3.92860137e-02,0.00000000e+00,5.00000000e-01,6.38999999e-01,0.00000000e+00
8.00382495e-02,3.93744223e-02,0.00000000e+00,5.00000000e-01,6.39999986e-01,0.00000000e+00
8.10995325e-02,3.94628309e-02,0.00000000e+00,5.00000000e-01,6.40999973e-01,0.00000000e+00
8.21608678e-02,3.95512469e-02,0.00000000e+00,5.00000000e-01,6.42000020e-01,0.00000000e+00
8.32221508e-02,3.96396555e-02,0.00000000e+00,5.00000000e-01,6.43000007e-01,0.00000000e+00
8.42834264e-02,3.97280641e-02,0.00000000e+00,5.00000000e-01,6.43999994e-01,0.00000000e+00
8.53447095e-02,3.98164727e-02,0.00000000e+00,5.00000000e-01,6.44999981e-01,0.00000000e+00
8.64060447e-02,3.99048887e-02,0.00000000e+00,5.00000000e-01,6.46000028e-01,0.00000000e+00
8.74673277e-02,3.99932973e-02,0.00000000e+00,5.00000000e-01,6.47000015e-01,0.00000000e+00
8.85286033e-02,4.00817059e-02,0.00000000e+00,5.00000000e-01,6.48000002e-01,0.00000000e+00
8.95985141e-02,4.01682407e-02,0.00000000e+00,5.00000000e-01,6.48999989e-01,0.00000000e+00
9.06764343e-02,4.02530357e-02,0.00000000e+00,5.00000000e-01,6.49999976e-01,0.00000000e+00
9.17544216e-02,4.03378345e-02,0.00000000e+00,5.00000000e-01,6.51000023e-01,0.00000000e+00
9.28323492e-02,4.04226258e-02,0.00000000e+00,5.00000000e-01,6.52000010e-01,0.00000000e+00
9.39102694e-02,4.05074209e-02,0.00000000e+00,5.00000000e-01,6.52999997e-01,0.00000000e+00
9.49881971e-02,4.05922160e-02,0.00000000e+00,5.00000000e-01,6.53999984e-01,0.00000000e+00
9.60661173e-02,4.06770073e-02,0.00000000e+00,5.00000000e-01,6.54999971e-01,0.00000000e+00
9.71441045e-02,4.07618061e-02,0.00000000e+00,5.00000000e-01,6.56000018e-01,0.00000000e+00
9.82220322e-02,4.08466011e-02,0.00000000e+00,5.00000000e-01,6.57000005e-01,0.00000000e+00
9.92999524e-02,4.09313925e-02,0.00000000e+00,5.00000000e-01,6.57999992e-01,0.00000000e+00
1.00377880e-01,4.10161875e-02,0.00000000e+00,5.00000000e-01,6.58999979e-01,0.00000000e+00
1.01455867e-01,4.11009863e-02,0.00000000e+00,5.00000000e-01,6.60000026e-01,0.00000000e+00
1.02533787e-01,4.11857814e-02,0.00000000e+00,5.00000000e-01,6.61000013e-01,0.00000000e+00
1.03611715e-01,4.12705727e-02,0.00000000e+00,5.00000000e-01,6.62000000e-01,0.00000000e+00
1.04693964e-01,4.13544104e-02,0.00000000e+00,5.00000000e-01,6.62999988e-01,0.00000000e+00
1.05790310e-01,4.14351225e-02,0.00000000e+00,5.00000000e-01,6.63999975e-01,0.00000000e+00
1.06886715e-01,4.15158384e-02,0.00000000e+00,5.00000000e-01,6.65000021e-01,0.00000000e+00
1.07983060e-01,4.15965542e-02,0.00000000e+00,5.00000000e-01,6.66000009e-01,0.00000000e+00
1.09079398e-01,4.16772664e-02,0.00000000e+00,5.00000000e-01,6.66999996e-01,0.00000000e+00
1.10175744e-01,4.17579785e-02,0.00000000e+00,5.00000000e-01,6.67999983e-01,0.00000000e+00
1.11272149e-01,4.18386981e-02,0.00000000e+00,5.00000000e-01,6.69000030e-01,0.00000000e+00
1.12368494e-01,4.19194102e-02,0.00000000e+00,5.00000000e-01,6.70000017e-01,0.00000000e+00
1.13464840e-01,4.20001224e-02,0.00000000e+00,5.00000000e-01,6.71000004e-01,0.00000000e+00
1.14561178e-01,4.20808345e-02,0.00000000e+00,5.00000000e-01,6.71999991e-01,0.00000000e+00
1.15657523e-01,4.21615504e-02,0.00000000e+00,5.00000000e-01,6.72999978e-01,0.00000000e+00
1.16753928e-01,4.22422662e-02,0.00000000e+00,5.00000000e-01,6.74000025e-01,0.00000000e+00
1.17850274e-01,4.23229821e-02,0.00000000e+00,5.00000000e-01,6.75000012e-01,0.00000000e+00
1.18946619e-01,4.24036942e-02,0.00000000e+00,5.00000000e-01,6.75999999e-01,0.00000000e+00
1.20049991e-01,4.24828231e-02,0.00000000e+00,5.00000000e-01,6.76999986e-01,0.00000000e+00
1.21166430e-01,4.25590053e-02,0.00000000e+00,5.00000000e-01,6.77999973e-01,0.00000000e+00
1.22282945e-01,4.26351950e-02,0.00000000e+00,5.00000000e-01,6.79000020e-01,0.00000000e+00
1.23399384e-01,4.27113771e-02,0.00000000e+00,5.00000000e-01,6.80000007e-01,0.00000000e+00
1.24515831e-01,4.27875593e-02,0.00000000e+00,5.00000000e-01,6.80999994e-01,0.00000000e+00
1.25632271e-01,4.28637452e-02,0.00000000e+00,5.00000000e-01,6.81999981e-01,0.00000000e+00
1.26748785e-01,4.29399312e-02,0.00000000e+00,5.00000000e-01,6.83000028e-01,0.00000000e+00
1.27865225e-01,4.30161171e-02,0.00000000e+00,5.00000000e-01,6.84000015e-01,0.00000000e+00
1.28981665e-01,4.30922993e-02,0.00000000e+00,5.00000000e-01,6.85000002e-01,0.00000000e+00
1.30098104e-01,4.31684814e-02,0.00000000e+00,5.00000000e-01,6.85999990e-01,0.00000000e+00
1.31214559e-01,4.32446674e-02,0.00000000e+00,5.00000000e-01,6.86999977e-01,0.00000000e+00
1.32331058e-01,4.33208533e-02,0.00000000e+00,5.00000000e-01,6.88000023e-01,0.00000000e+00
1.33447513e-01,4.33970392e-02,0.00000000e+00,5.00000000e-01,6.89000010e-01,0.00000000e+00
1.34563953e-01,4.34732214e-02,0.00000000e+00,5.00000000e-01,6.89999998e-01,0.00000000e+00
1.35698810e-01,4.35451716e-02,0.00000000e+00,5.00000000e-01,6.90999985e-01,0.00000000e+00
1.36836872e-01,4.36163880e-02,0.00000000e+00,5.00000000e-01,6.91999972e-01,0.00000000e+00
1.37975007e-01,4.36876081e-02,0.00000000e+00,5.00000000e-01,6.93000019e-01,0.00000000e+00
1.39113069e-01,4.37588245e-02,0.00000000e+00,5.00000000e-01,6.94000006e-01,0.00000000e+00
1.40251130e-01,4.38300408e-02,0.00000000e+00,5.00000000e-01,6.94999993e-01,0.00000000e+00
1.41389206e-01,4.39012535e-02,0.00000000e+00,5.00000000e-01,6.95999980e-01,0.00000000e+00
1.42527327e-01,4.39724736e-02,0.00000000e+00,5.00000000e-01,6.97000027e-01,0.00000000e+00
1.43665388e-01,4.40436900e-02,0.00000000e+00,5.00000000e-01,6.98000014e-01,0.00000000e+00
1.44803464e-01,4.41149063e-02,0.00000000e+00,5.00000000e-01,6.99000001e-01,0.00000000e+00
1.45941526e-01,4.41861190e-02,0.00000000e+00,5.00000000e-01,6.99999988e-01,0.00000000e+00
1.47079587e-01,4.42573354e-02,0.00000000e+00,5.00000000e-01,7.00999975e-01,0.00000000e+00
1.48217723e-01,4.43285555e-02,0.00000000e+00,5.00000000e-01,7.02000022e-01,0.00000000e+00
1.49355784e-01,4.43997718e-02,0.00000000e+00,5.00000000e-01,7.03000009e-01,0.00000000e+00
1.50510550e-01,4.44670320e-02,0.00000000e+00,5.00000000e-01,7.03999996e-01,0.00000000e+00
1.51671484e-01,4.45328392e-02,0.00000000e+00,5.00000000e-01,7.04999983e-01,0.00000000e+00
1.52832419e-01,4.45986427e-02,0.00000000e+00,5.00000000e-01,7.05999970e-01,0.00000000e+00
1.53993428e-01,4.46644537e-02,0.00000000e+00,5.00000000e-01,7.07000017e-01,0.00000000e+00
1.55154362e-01,4.47302572e-02,0.00000000e+00,5.00000000e-01,7.08000004e-01,0.00000000e+00
1.56315297e-01,4.47960645e-02,0.00000000e+00,5.00000000e-01,7.08999991e-01,0.00000000e+00
1.57476231e-01,4.48618680e-02,0.00000000e+00,5.00000000e-01,7.09999979e-01,0.00000000e+00
1.58637241e-01,4.49276790e-02,0.00000000e+00,5.00000000e-01,7.11000025e-01,0.00000000e+00
1.59798175e-01,4.49934825e-02,0.00000000e+00,5.00000000e-01,7.12000012e-01,0.00000000e+00
1.60959110e-01,4.50592898e-02,0.00000000e+00,5.00000000e-01,7.13000000e-01,0.00000000e+00
1.62120044e-01,4.51250933e-02,0.00000000e+00,5.00000000e-01,7.13999987e-01,0.00000000e+00
1.63280979e-01,4.51909006e-02,0.00000000e+00,5.00000000e-01,7.14999974e-01,0.00000000e+00
1.64441988e-01,4.52567078e-02,0.00000000e+00,5.00000000e-01,7.16000021e-01,0.00000000e+00
1.65625945e-01,4.53167893e-02,0.00000000e+00,5.00000000e-01,7.17000008e-01,0.00000000e+00
1.66810468e-01,4.53767292e-02,0.00000000e+00,5.00000000e-01,7.17999995e-01,0.00000000e+00
1.67995006e-01,4.54366654e-02,0.00000000e+00,5.00000000e-01,7.18999982e-01,0.00000000e+00
1.69179618e-01,4.54966053e-02,0.00000000e+00,5.00000000e-01,7.20000029e-01,0.00000000e+00
1.70364141e-01,4.55565415e-02,0.00000000e+00,5.00000000e-01,7.21000016e-01,0.00000000e+00
1.71548679e-01,4.56164815e-02,0.00000000e+00,5.00000000e-01,7.22000003e-01,0.00000000e+00
1.72733217e-01,4.56764176e-02,0.00000000e+00,5.00000000e-01,7.22999990e-01,0.00000000e+00
1.73917755e-01,4.57363538e-02,0.00000000e+00,5.00000000e-01,7.23999977e-01,0.00000000e+00
1.75102353e-01,4.57962975e-02,0.00000000e+00,5.00000000e-01,7.25000024e-01,0.00000000e+00
1.76286891e-01,4.58562337e-02,0.00000000e+00,5.00000000e-01,7.26000011e-01,0.00000000e+00
1.77471429e-01,4.59161699e-02,0.00000000e+00,5.00000000e-01,7.26999998e-01,0.00000000e+00
1.78655952e-01,4.59761098e-02,0.00000000e+00,5.00000000e-01,7.27999985e-01,0.00000000e+00
1.79854065e-01,4.60323766e-02,0.00000000e+00,5.00000000e-01,7.28999972e-01,0.00000000e+00
1.81062251e-01,4.60859463e-02,0.00000000e+00,5.00000000e-01,7.30000019e-01,0.00000000e+00
1.82270363e-01,4.61395122e-02,0.00000000e+00,5.00000000e-01,7.31000006e-01,0.00000000e+00
1.83478460e-01,4.61930782e-02,0.00000000e+00,5.00000000e-01,7.31999993e-01,0.00000000e+00
1.84686571e-01,4.62466441e-02,0.00000000e+00,5.00000000e-01,7.32999980e-01,0.00000000e+00
1.85894758e-01,4.63002138e-02,0.00000000e+00,5.00000000e-01,7.34000027e-01,0.00000000e+00
1.87102869e-01,4.63537797e-02,0.00000000e+00,5.00000000e-01,7.35000014e-01,0.00000000e+00
1.88310966e-01,4.64073457e-02,0.00000000e+00,5.00000000e-01,7.36000001e-01,0.00000000e+00
1.89519078e-01,4.64609116e-02,0.00000000e+00,5.00000000e-01,7.36999989e-01,0.00000000e+00
1.90727189e-01,4.65144776e-02,0.00000000e+00,5.00000000e-01,7.37999976e-01,0.00000000e+00
1.91935360e-01,4.65680473e-02,0.00000000e+00,5.00000000e-01,7.39000022e-01,0.00000000e+00
1.93143472e-01,4.66216132e-02,0.00000000e+00,5.00000000e-01,7.40000010e-01,0.00000000e+00
1.94363460e-01,4.66715544e-02,0.00000000e+00,5.00000000e-01,7.40999997e-01,0.00000000e+00
1.95594296e-01,4.67181839e-02,0.00000000e+00,5.00000000e-01,7.41999984e-01,0.00000000e+00
1.96825132e-01,4.67648096e-02,0.00000000e+00,5.00000000e-01,7.42999971e-01,0.00000000e+00
1.98056027e-01,4.68114391e-02,0.00000000e+00,5.00000000e-01,7.44000018e-01,0.00000000e+00
1.99286863e-01,4.68580648e-02,0.00000000e+00,5.00000000e-01,7.45000005e-01,0.00000000e+00
2.00517699e-01,4.69046943e-02,0.00000000e+00,5.00000000e-01,7.45999992e-01,0.00000000e+00
2.01748535e-01,4.69513200e-02,0.00000000e+00,5.00000000e-01,7.46999979e-01,0.00000000e+00
2.02979445e-01,4.69979495e-02,0.00000000e+00,5.00000000e-01,7.48000026e-01,0.00000000e+00
2.04210281e-01,4.70445789e-02,0.00000000e+00,5.00000000e-01,7.49000013e-01,0.00000000e+00
2.05441117e-01,4.70912047e-02,0.00000000e+00,5.00000000e-01,7.50000000e-01,0.00000000e+00
2.06671953e-01,4.71378304e-02,0.00000000e+00,5.00000000e-01,7.50999987e-01,0.00000000e+00
2.07902789e-01,4.71844599e-02,0.00000000e+00,5.00000000e-01,7.51999974e-01,0.00000000e+00
2.09150463e-01,4.72249836e-02,0.00000000e+00,5.00000000e-01,7.53000021e-01,0.00000000e+00
2.10402131e-01,4.72640283e-02,0.00000000e+00,5.00000000e-01,7.54000008e-01,0.00000000e+00
2.11653799e-01,4.73030768e-02,0.00000000e+00,5.00000000e-01,7.54999995e-01,0.00000000e+00
2.12905467e-01,4.73421216e-02,0.00000000e+00,5.00000000e-01,7.55999982e-01,0.00000000e+00
2.14157209e-01,4.73811701e-02,0.00000000e+00,5.00000000e-01,7.57000029e-01,0.00000000e+00
2.15408877e-01,4.74202149e-02,0.00000000e+00,5.00000000e-01,7.58000016e-01,0.00000000e+00
2.16660544e-01,4.74592596e-02,0.00000000e+00,5.00000000e-01,7.59000003e-01,0.00000000e+00
2.17912227e-01,4.74983044e-02,0.00000000e+00,5.00000000e-01,7.59999990e-01,0.00000000e+00
