"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-6.17699102e-02,2.05638707e-02,0.00000000e+00,5.04999995e-01,5.00000000e-01,0.00000000e+00
-6.18699342e-02,1.95068978e-02,0.00000000e+00,5.05999982e-01,5.00000000e-01,0.00000000e+00
-6.19699620e-02,1.84498616e-02,0.00000000e+00,5.07000029e-01,5.00000000e-01,0.00000000e+00
-6.20699823e-02,1.73928887e-02,0.00000000e+00,5.08000016e-01,5.00000000e-01,0.00000000e+00
-6.21700026e-02,1.63359158e-02,0.00000000e+00,5.09000003e-01,5.00000000e-01,0.00000000e+00
-6.22700267e-02,1.52789429e-02,0.00000000e+00,5.09999990e-01,5.00000000e-01,0.00000000e+00
-6.23700470e-02,1.42219700e-02,0.00000000e+00,5.10999978e-01,5.00000000e-01,0.00000000e+00
-6.24700747e-02,1.31649338e-02,0.00000000e+00,5.12000024e-01,5.00000000e-01,0.00000000e+00
-6.25700951e-02,1.21079609e-02,0.00000000e+00,5.13000011e-01,5.00000000e-01,0.00000000e+00
-6.26701191e-02,1.10509871e-02,0.00000000e+00,5.13999999e-01,5.00000000e-01,0.00000000e+00
-6.27701432e-02,9.99401417e-03,0.00000000e+00,5.14999986e-01,5.00000000e-01,0.00000000e+00
-6.28701597e-02,8.93704128e-03,0.00000000e+00,5.15999973e-01,5.00000000e-01,0.00000000e+00
-6.29701912e-02,7.88000505e-03,0.00000000e+00,5.17000020e-01,5.00000000e-01,0.00000000e+00
-6.30702078e-02,6.82303170e-03,0.00000000e+00,5.18000007e-01,5.00000000e-01,0.00000000e+00
-6.31737784e-02,5.75985620e-03,0.00000000e+00,5.18999994e-01,5.00000000e-01,0.00000000e+00
-6.32799789e-02,4.69208602e-03,0.00000000e+00,5.19999981e-01,5.00000000e-01,0.00000000e+00
-6.33861870e-02,3.62425274e-03,0.00000000e+00,5.21000028e-01,5.00000000e-01,0.00000000e+00
-6.34923875e-02,2.55648280e-03,0.00000000e+00,5.22000015e-01,5.00000000e-01,0.00000000e+00
-6.35985807e-02,1.48871297e-03,0.00000000e+00,5.23000002e-01,5.00000000e-01,0.00000000e+00
-6.37047812e-02,4.20943019e-04,0.00000000e+00,5.23999989e-01,5.00000000e-01,0.00000000e+00
-6.38109818e-02,-6.46826869e-04,0.00000000e+00,5.24999976e-01,5.00000000e-01,0.00000000e+00
-6.39171824e-02,-1.71466044e-03,0.00000000e+00,5.26000023e-01,5.00000000e-01,0.00000000e+00
-6.40233830e-02,-2.78243027e-03,0.00000000e+00,5.27000010e-01,5.00000000e-01,0.00000000e+00
-6.41295835e-02,-3.85020021e-03,0.00000000e+00,5.27999997e-01,5.00000000e-01,0.00000000e+00
-6.42357841e-02,-4.91796993e-03,0.00000000e+00,5.28999984e-01,5.00000000e-01,0.00000000e+00
-6.43419772e-02,-5.98574011e-03,0.00000000e+00,5.29999971e-01,5.00000000e-01,0.00000000e+00
-6.44481853e-02,-7.05357362e-03,0.00000000e+00,5.31000018e-01,5.00000000e-01,0.00000000e+00
-6.45543858e-02,-8.12134333e-03,0.00000000e+00,5.32000005e-01,5.00000000e-01,0.00000000e+00
-6.46605790e-02,-9.18911304e-03,0.00000000e+00,5.32999992e-01,5.00000000e-01,0.00000000e+00
-6.47667795e-02,-1.02568828e-02,0.00000000e+00,5.33999979e-01,5.00000000e-01,0.00000000e+00
-6.48729876e-02,-1.13247167e-02,0.00000000e+00,5.35000026e-01,5.00000000e-01,0.00000000e+00
-6.49791807e-02,-1.23924864e-02,0.00000000e+00,5.36000013e-01,5.00000000e-01,0.00000000e+00
-6.50891289e-02,-1.34630809e-02,0.00000000e+00,5.37000000e-01,5.00000000e-01,0.00000000e+00
-6.52009696e-02,-1.45351114e-02,0.00000000e+00,5.37999988e-01,5.00000000e-01,0.00000000e+00
-6.53128177e-02,-1.56071428e-02,0.00000000e+00,5.38999975e-01,5.00000000e-01,0.00000000e+00
-6.54246733e-02,-1.66792367e-02,0.00000000e+00,5.40000021e-01,5.00000000e-01,0.00000000e+00
-6.55365139e-02,-1.77512672e-02,0.00000000e+00,5.41000009e-01,5.00000000e-01,0.00000000e+00
-6.56483620e-02,-1.88232977e-02,0.00000000e+00,5.41999996e-01,5.00000000e-01,0.00000000e+00
-6.57602102e-02,-1.98953282e-02,0.00000000e+00,5.42999983e-01,5.00000000e-01,0.00000000e+00
-6.58720657e-02,-2.09674239e-02,0.00000000e+00,5.44000030e-01,5.00000000e-01,0.00000000e+00
-6.59839064e-02,-2.20394544e-02,0.00000000e+00,5.45000017e-01,5.00000000e-01,0.00000000e+00
-6.60957545e-02,-2.31114849e-02,0.00000000e+00,5.46000004e-01,5.00000000e-01,0.00000000e+00
-6.62076026e-02,-2.41835155e-02,0.00000000e+00,5.46999991e-01,5.00000000e-01,0.00000000e+00
-6.63194507e-02,-2.52555460e-02,0.00000000e+00,5.47999978e-01,5.00000000e-01,0.00000000e+00
-6.64312989e-02,-2.63276398e-02,0.00000000e+00,5.49000025e-01,5.00000000e-01,0.00000000e+00
-6.65431470e-02,-2.73996703e-02,0.00000000e+00,5.50000012e-01,5.00000000e-01,0.00000000e+00
-6.66549951e-02,-2.84717008e-02,0.00000000e+00,5.50999999e-01,5.00000000e-01,0.00000000e+00
-6.67668357e-02,-2.95437314e-02,0.00000000e+00,5.51999986e-01,5.00000000e-01,0.00000000e+00
-6.68786839e-02,-3.06157619e-02,0.00000000e+00,5.52999973e-01,5.00000000e-01,0.00000000e+00
-6.69919476e-02,-3.16892080e-02,0.00000000e+00,5.54000020e-01,5.00000000e-01,0.00000000e+00
-6.71094283e-02,-3.27666104e-02,0.00000000e+00,5.55000007e-01,5.00000000e-01,0.00000000e+00
-6.72269017e-02,-3.38440128e-02,0.00000000e+00,5.55999994e-01,5.00000000e-01,0.00000000e+00
-6.73443824e-02,-3.49214152e-02,0.00000000e+00,5.56999981e-01,5.00000000e-01,0.00000000e+00
-6.74618632e-02,-3.59988846e-02,0.00000000e+00,5.58000028e-01,5.00000000e-01,0.00000000e+00
-6.75793365e-02,-3.70762870e-02,0.00000000e+00,5.59000015e-01,5.00000000e-01,0.00000000e+00
-6.76968172e-02,-3.81536894e-02,0.00000000e+00,5.60000002e-01,5.00000000e-01,0.00000000e+00
-6.78142905e-02,-3.92310955e-02,0.00000000e+00,5.60999990e-01,5.00000000e-01,0.00000000e+00
-6.79317713e-02,-4.03084978e-02,0.00000000e+00,5.61999977e-01,5.00000000e-01,0.00000000e+00
-6.80492520e-02,-4.13859673e-02,0.00000000e+00,5.63000023e-01,5.00000000e-01,0.00000000e+00
-6.81667253e-02,-4.24633697e-02,0.00000000e+00,5.64000010e-01,5.00000000e-01,0.00000000e+00
-6.82842061e-02,-4.35407721e-02,0.00000000e+00,5.64999998e-01,5.00000000e-01,0.00000000e+00
-6.84016794e-02,-4.46181744e-02,0.00000000e+00,5.65999985e-01,5.00000000e-01,0.00000000e+00
-6.85191527e-02,-4.56955805e-02,0.00000000e+00,5.66999972e-01,5.00000000e-01,0.00000000e+00
-6.86366409e-02,-4.67730463e-02,0.00000000e+00,5.68000019e-01,5.00000000e-01,0.00000000e+00
-6.87541142e-02,-4.78504486e-02,0.00000000e+00,5.69000006e-01,5.00000000e-01,0.00000000e+00
-6.88715950e-02,-4.89278547e-02,0.00000000e+00,5.69999993e-01,5.00000000e-01,0.00000000e+00
-6.89908341e-02,-5.00073470e-02,0.00000000e+00,5.70999980e-01,5.00000000e-01,0.00000000e+00
-6.91137388e-02,-5.10912426e-02,0.00000000e+00,5.72000027e-01,5.00000000e-01,0.00000000e+00
-6.92366436e-02,-5.21750748e-02,0.00000000e+00,5.73000014e-01,5.00000000e-01,0.00000000e+00
-6.93595484e-02,-5.32589070e-02,0.00000000e+00,5.74000001e-01,5.00000000e-01,0.00000000e+00
-6.94824532e-02,-5.43427393e-02,0.00000000e+00,5.74999988e-01,5.00000000e-01,0.00000000e+00
-6.96053505e-02,-5.54265715e-02,0.00000000e+00,5.75999975e-01,5.00000000e-01,0.00000000e+00
-6.97282627e-02,-5.65104671e-02,0.00000000e+00,5.77000022e-01,5.00000000e-01,0.00000000e+00
-6.98511675e-02,-5.75942993e-02,0.00000000e+00,5.78000009e-01,5.00000000e-01,0.00000000e+00
-6.99740648e-02,-5.86781316e-02,0.00000000e+00,5.78999996e-01,5.00000000e-01,0.00000000e+00
-7.00969696e-02,-5.97619638e-02,0.00000000e+00,5.79999983e-01,5.00000000e-01,0.00000000e+00
-7.02198744e-02,-6.08457960e-02,0.00000000e+00,5.80999970e-01,5.00000000e-01,0.00000000e+00
-7.03427866e-02,-6.19296953e-02,0.00000000e+00,5.82000017e-01,5.00000000e-01,0.00000000e+00
-7.04656839e-02,-6.30135238e-02,0.00000000e+00,5.83000004e-01,5.00000000e-01,0.00000000e+00
-7.05885887e-02,-6.40973598e-02,0.00000000e+00,5.83999991e-01,5.00000000e-01,0.00000000e+00
-7.07114935e-02,-6.51811883e-02,0.00000000e+00,5.84999979e-01,5.00000000e-01,0.00000000e+00
-7.08344057e-02,-6.62650913e-02,0.00000000e+00,5.86000025e-01,5.00000000e-01,0.00000000e+00
-7.09573030e-02,-6.73489198e-02,0.00000000e+00,5.87000012e-01,5.00000000e-01,0.00000000e+00
-7.10845888e-02,-6.84391558e-02,0.00000000e+00,5.88000000e-01,5.00000000e-01,0.00000000e+00
-7.12125227e-02,-6.95303380e-02,0.00000000e+00,5.88999987e-01,5.00000000e-01,0.00000000e+00
-7.13404492e-02,-7.06215277e-02,0.00000000e+00,5.89999974e-01,5.00000000e-01,0.00000000e+00
-7.14683905e-02,-7.17127770e-02,0.00000000e+00,5.91000021e-01,5.00000000e-01,0.00000000e+00
-7.15963244e-02,-7.28039593e-02,0.00000000e+00,5.92000008e-01,5.00000000e-01,0.00000000e+00
-7.17242584e-02,-7.38951415e-02,0.00000000e+00,5.92999995e-01,5.00000000e-01,0.00000000e+00
-7.18521848e-02,-7.49863237e-02,0.00000000e+00,5.93999982e-01,5.00000000e-01,0.00000000e+00
-7.19801262e-02,-7.60775730e-02,0.00000000e+00,5.95000029e-01,5.00000000e-01,0.00000000e+00
-7.21080601e-02,-7.71687627e-02,0.00000000e+00,5.96000016e-01,5.00000000e-01,0.00000000e+00
-7.22359940e-02,-7.82599449e-02,0.00000000e+00,5.97000003e-01,5.00000000e-01,0.00000000e+00
-7.23639205e-02,-7.93511271e-02,0.00000000e+00,5.97999990e-01,5.00000000e-01,0.00000000e+00
-7.24918544e-02,-8.04423094e-02,0.00000000e+00,5.98999977e-01,5.00000000e-01,0.00000000e+00
-7.26197958e-02,-8.15335587e-02,0.00000000e+00,6.00000024e-01,5.00000000e-01,0.00000000e+00
-7.27477297e-02,-8.26247483e-02,0.00000000e+00,6.01000011e-01,5.00000000e-01,0.00000000e+00
-7.28756562e-02,-8.37159306e-02,0.00000000e+00,6.01999998e-01,5.00000000e-01,0.00000000e+00
-7.30035901e-02,-8.48071128e-02,0.00000000e+00,6.02999985e-01,5.00000000e-01,0.00000000e+00
-7.31353909e-02,-8.59053284e-02,0.00000000e+00,6.03999972e-01,5.00000000e-01,0.00000000e+00
-7.32677504e-02,-8.70046094e-02,0.00000000e+00,6.05000019e-01,5.00000000e-01,0.00000000e+00
-7.34000951e-02,-8.81038234e-02,0.00000000e+00,6.06000006e-01,5.00000000e-01,0.00000000e+00
-7.35324472e-02,-8.92030373e-02,0.00000000e+00,6.06999993e-01,5.00000000e-01,0.00000000e+00
-7.36647919e-02,-9.03022513e-02,0.00000000e+00,6.07999980e-01,5.00000000e-01,0.00000000e+00
-7.37971514e-02,-9.14015323e-02,0.00000000e+00,6.09000027e-01,5.00000000e-01,0.00000000e+00
-7.39295036e-02,-9.25007463e-02,0.00000000e+00,6.10000014e-01,5.00000000e-01,0.00000000e+00
-7.40618482e-02,-9.35999602e-02,0.00000000e+00,6.11000001e-01,5.00000000e-01,0.00000000e+00
-7.41942003e-02,-9.46991742e-02,0.00000000e+00,6.11999989e-01,5.00000000e-01,0.00000000e+00
-7.43265450e-02,-9.57983881e-02,0.00000000e+00,6.12999976e-01,5.00000000e-01,0.00000000e+00
-7.44589046e-02,-9.68976691e-02,0.00000000e+00,6.14000022e-01,5.00000000e-01,0.00000000e+00
-7.45912492e-02,-9.79968831e-02,0.00000000e+00,6.15000010e-01,5.00000000e-01,0.00000000e+00
-7.47236013e-02,-9.90960971e-02,0.00000000e+00,6.15999997e-01,5.00000000e-01,0.00000000e+00
-7.48559460e-02,-1.00195311e-01,0.00000000e+00,6.16999984e-01,5.00000000e-01,0.00000000e+00
-7.49882981e-02,-1.01294525e-01,0.00000000e+00,6.17999971e-01,5.00000000e-01,0.00000000e+00
-7.51218274e-02,-1.02396540e-01,0.00000000e+00,6.19000018e-01,5.00000000e-01,0.00000000e+00
-7.52577782e-02,-1.03504129e-01,0.00000000e+00,6.20000005e-01,5.00000000e-01,0.00000000e+00
-7.53937215e-02,-1.04611710e-01,0.00000000e+00,6.20999992e-01,5.00000000e-01,0.00000000e+00
-7.55296648e-02,-1.05719298e-01,0.00000000e+00,6.21999979e-01,5.00000000e-01,0.00000000e+00
-7.56656155e-02,-1.06826946e-01,0.00000000e+00,6.23000026e-01,5.00000000e-01,0.00000000e+00
-7.58015588e-02,-1.07934527e-01,0.00000000e+00,6.24000013e-01,5.00000000e-01,0.00000000e+00
-7.59375021e-02,-1.09042116e-01,0.00000000e+00,6.25000000e-01,5.00000000e-01,0.00000000e+00
-7.60734454e-02,-1.10149696e-01,0.00000000e+00,6.25999987e-01,5.00000000e-01,0.00000000e+00
-7.62093887e-02,-1.11257285e-01,0.00000000e+00,6.26999974e-01,5.00000000e-01,0.00000000e+00
-7.63453394e-02,-1.12364933e-01,0.00000000e+00,6.28000021e-01,5.00000000e-01,0.00000000e+00
-7.64812827e-02,-1.13472521e-01,0.00000000e+00,6.29000008e-01,5.00000000e-01,0.00000000e+00
-7.66172260e-02,-1.14580102e-01,0.00000000e+00,6.29999995e-01,5.00000000e-01,0.00000000e+00
-7.67531693e-02,-1.15687691e-01,0.00000000e+00,6.30999982e-01,5.00000000e-01,0.00000000e+00
-7.68891200e-02,-1.16795339e-01,0.00000000e+00,6.32000029e-01,5.00000000e-01,0.00000000e+00
-7.70250633e-02,-1.17902920e-01,0.00000000e+00,6.33000016e-01,5.00000000e-01,0.00000000e+00
-7.71615580e-02,-1.19012259e-01,0.00000000e+00,6.34000003e-01,5.00000000e-01,0.00000000e+00
-7.73000792e-02,-1.20128103e-01,0.00000000e+00,6.34999990e-01,5.00000000e-01,0.00000000e+00
-7.74386078e-02,-1.21243939e-01,0.00000000e+00,6.35999978e-01,5.00000000e-01,0.00000000e+00
-7.75771365e-02,-1.22359850e-01,0.00000000e+00,6.37000024e-01,5.00000000e-01,0.00000000e+00
-7.77156651e-02,-1.23475686e-01,0.00000000e+00,6.38000011e-01,5.00000000e-01,0.00000000e+00
-7.78541863e-02,-1.24591529e-01,0.00000000e+00,6.38999999e-01,5.00000000e-01,0.00000000e+00
-7.79927149e-02,-1.25707373e-01,0.00000000e+00,6.39999986e-01,5.00000000e-01,0.00000000e+00
-7.81312361e-02,-1.26823217e-01,0.00000000e+00,6.40999973e-01,5.00000000e-01,0.00000000e+00
-7.82697722e-02,-1.27939120e-01,0.00000000e+00,6.42000020e-01,5.00000000e-01,0.00000000e+00
-7.84082934e-02,-1.29054964e-01,0.00000000e+00,6.43000007e-01,5.00000000e-01,0.00000000e+00
-7.85468221e-02,-1.30170807e-01,0.00000000e+00,6.43999994e-01,5.00000000e-01,0.00000000e+00
-7.86853433e-02,-1.31286651e-01,0.00000000e+00,6.44999981e-01,5.00000000e-01,0.00000000e+00
-7.88238794e-02,-1.32402554e-01,0.00000000e+00,6.46000028e-01,5.00000000e-01,0.00000000e+00
-7.89624006e-02,-1.33518398e-01,0.00000000e+00,6.47000015e-01,5.00000000e-01,0.00000000e+00
-7.91009292e-02,-1.34634227e-01,0.00000000e+00,6.48000002e-01,5.00000000e-01,0.00000000e+00
-7.92401731e-02,-1.35754034e-01,0.00000000e+00,6.48999989e-01,5.00000000e-01,0.00000000e+00
-7.93800876e-02,-1.36877507e-01,0.00000000e+00,6.49999976e-01,5.00000000e-01,0.00000000e+00
-7.95200020e-02,-1.38001055e-01,0.00000000e+00,6.51000023e-01,5.00000000e-01,0.00000000e+00
-7.96599165e-02,-1.39124528e-01,0.00000000e+00,6.52000010e-01,5.00000000e-01,0.00000000e+00
-7.97998309e-02,-1.40248016e-01,0.00000000e+00,6.52999997e-01,5.00000000e-01,0.00000000e+00
-7.99397454e-02,-1.41371489e-01,0.00000000e+00,6.53999984e-01,5.00000000e-01,0.00000000e+00
-8.00796524e-02,-1.42494962e-01,0.00000000e+00,6.54999971e-01,5.00000000e-01,0.00000000e+00
-8.02195743e-02,-1.43618509e-01,0.00000000e+00,6.56000018e-01,5.00000000e-01,0.00000000e+00
-8.03594887e-02,-1.44741982e-01,0.00000000e+00,6.57000005e-01,5.00000000e-01,0.00000000e+00
-8.04994032e-02,-1.45865470e-01,0.00000000e+00,6.57999992e-01,5.00000000e-01,0.00000000e+00
-8.06393102e-02,-1.46988943e-01,0.00000000e+00,6.58999979e-01,5.00000000e-01,0.00000000e+00
-8.07792321e-02,-1.48112491e-01,0.00000000e+00,6.60000026e-01,5.00000000e-01,0.00000000e+00
-8.09191465e-02,-1.49235964e-01,0.00000000e+00,6.61000013e-01,5.00000000e-01,0.00000000e+00
-8.10590610e-02,-1.50359437e-01,0.00000000e+00,6.62000000e-01,5.00000000e-01,0.00000000e+00
-8.11989903e-02,-1.51484445e-01,0.00000000e+00,6.62999988e-01,5.00000000e-01,0.00000000e+00
-8.13389719e-02,-1.52614415e-01,0.00000000e+00,6.63999975e-01,5.00000000e-01,0.00000000e+00
-8.14789683e-02,-1.53744459e-01,0.00000000e+00,6.65000021e-01,5.00000000e-01,0.00000000e+00
-8.16189572e-02,-1.54874429e-01,0.00000000e+00,6.66000009e-01,5.00000000e-01,0.00000000e+00
-8.17589462e-02,-1.56004399e-01,0.00000000e+00,6.66999996e-01,5.00000000e-01,0.00000000e+00
-8.18989351e-02,-1.57134369e-01,0.00000000e+00,6.67999983e-01,5.00000000e-01,0.00000000e+00
-8.20389315e-02,-1.58264399e-01,0.00000000e+00,6.69000030e-01,5.00000000e-01,0.00000000e+00
-8.21789205e-02,-1.59394369e-01,0.00000000e+00,6.70000017e-01,5.00000000e-01,0.00000000e+00
-8.23189095e-02,-1.60524338e-01,0.00000000e+00,6.71000004e-01,5.00000000e-01,0.00000000e+00
-8.24588910e-02,-1.61654308e-01,0.00000000e+00,6.71999991e-01,5.00000000e-01,0.00000000e+00
-8.25988799e-02,-1.62784278e-01,0.00000000e+00,6.72999978e-01,5.00000000e-01,0.00000000e+00
-8.27388763e-02,-1.63914323e-01,0.00000000e+00,6.74000025e-01,5.00000000e-01,0.00000000e+00
-8.28788653e-02,-1.65044293e-01,0.00000000e+00,6.75000012e-01,5.00000000e-01,0.00000000e+00
-8.30188543e-02,-1.66174263e-01,0.00000000e+00,6.75999999e-01,5.00000000e-01,0.00000000e+00
-8.31584036e-02,-1.67305917e-01,0.00000000e+00,6.76999986e-01,5.00000000e-01,0.00000000e+00
-8.32971260e-02,-1.68440714e-01,0.00000000e+00,6.77999973e-01,5.00000000e-01,0.00000000e+00
-8.34358633e-02,-1.69575587e-01,0.00000000e+00,6.79000020e-01,5.00000000e-01,0.00000000e+00
-8.35745931e-02,-1.70710385e-01,0.00000000e+00,6.80000007e-01,5.00000000e-01,0.00000000e+00
-8.37133154e-02,-1.71845183e-01,0.00000000e+00,6.80999994e-01,5.00000000e-01,0.00000000e+00
-8.38520452e-02,-1.72979981e-01,0.00000000e+00,6.81999981e-01,5.00000000e-01,0.00000000e+00
-8.39907825e-02,-1.74114838e-01,0.00000000e+00,6.83000028e-01,5.00000000e-01,0.00000000e+00
-8.41295123e-02,-1.75249636e-01,0.00000000e+00,6.84000015e-01,5.00000000e-01,0.00000000e+00
-8.42682347e-02,-1.76384434e-01,0.00000000e+00,6.85000002e-01,5.00000000e-01,0.00000000e+00
-8.44069645e-02,-1.77519232e-01,0.00000000e+00,6.85999990e-01,5.00000000e-01,0.00000000e+00
-8.45456943e-02,-1.78654030e-01,0.00000000e+00,6.86999977e-01,5.00000000e-01,0.00000000e+00
-8.46844316e-02,-1.79788902e-01,0.00000000e+00,6.88000023e-01,5.00000000e-01,0.00000000e+00
-8.48231539e-02,-1.80923700e-01,0.00000000e+00,6.89000010e-01,5.00000000e-01,0.00000000e+00
-8.49618837e-02,-1.82058498e-01,0.00000000e+00,6.89999998e-01,5.00000000e-01,0.00000000e+00
-8.50984976e-02,-1.83195785e-01,0.00000000e+00,6.90999985e-01,5.00000000e-01,0.00000000e+00
-8.52347389e-02,-1.84333503e-01,0.00000000e+00,6.91999972e-01,5.00000000e-01,0.00000000e+00
-8.53709877e-02,-1.85471281e-01,0.00000000e+00,6.93000019e-01,5.00000000e-01,0.00000000e+00
-8.55072290e-02,-1.86609000e-01,0.00000000e+00,6.94000006e-01,5.00000000e-01,0.00000000e+00
-8.56434703e-02,-1.87746719e-01,0.00000000e+00,6.94999993e-01,5.00000000e-01,0.00000000e+00
-8.57797116e-02,-1.88884437e-01,0.00000000e+00,6.95999980e-01,5.00000000e-01,0.00000000e+00
-8.59159604e-02,-1.90022230e-01,0.00000000e+00,6.97000027e-01,5.00000000e-01,0.00000000e+00
-8.60522017e-02,-1.91159949e-01,0.00000000e+00,6.98000014e-01,5.00000000e-01,0.00000000e+00
-8.61884430e-02,-1.92297667e-01,0.00000000e+00,6.99000001e-01,5.00000000e-01,0.00000000e+00
-8.63246843e-02,-1.93435386e-01,0.00000000e+00,6.99999988e-01,5.00000000e-01,0.00000000e+00
-8.64609256e-02,-1.94573104e-01,0.00000000e+00,7.00999975e-01,5.00000000e-01,0.00000000e+00
-8.65971744e-02,-1.95710897e-01,0.00000000e+00,7.02000022e-01,5.00000000e-01,0.00000000e+00
-8.67334157e-02,-1.96848616e-01,0.00000000e+00,7.03000009e-01,5.00000000e-01,0.00000000e+00
-8.68671611e-02,-1.97987080e-01,0.00000000e+00,7.03999996e-01,5.00000000e-01,0.00000000e+00
-8.69999900e-02,-1.99125841e-01,0.00000000e+00,7.04999983e-01,5.00000000e-01,0.00000000e+00
-8.71328190e-02,-2.00264588e-01,0.00000000e+00,7.05999970e-01,5.00000000e-01,0.00000000e+00
-8.72656554e-02,-2.01403409e-01,0.00000000e+00,7.07000017e-01,5.00000000e-01,0.00000000e+00
-8.73984843e-02,-2.02542156e-01,0.00000000e+00,7.08000004e-01,5.00000000e-01,0.00000000e+00
-8.75313133e-02,-2.03680903e-01,0.00000000e+00,7.08999991e-01,5.00000000e-01,0.00000000e+00
-8.76641497e-02,-2.04819649e-01,0.00000000e+00,7.09999979e-01,5.00000000e-01,0.00000000e+00
-8.77969861e-02,-2.05958471e-01,0.00000000e+00,7.11000025e-01,5.00000000e-01,0.00000000e+00
-8.79298151e-02,-2.07097217e-01,0.00000000e+00,7.12000012e-01,5.00000000e-01,0.00000000e+00
-8.80626440e-02,-2.08235964e-01,0.00000000e+00,7.13000000e-01,5.00000000e-01,0.00000000e+00
-8.81954730e-02,-2.09374711e-01,0.00000000e+00,7.13999987e-01,5.00000000e-01,0.00000000e+00
-8.83283019e-02,-2.10513473e-01,0.00000000e+00,7.14999974e-01,5.00000000e-01,0.00000000e+00
-8.84611383e-02,-2.11652279e-01,0.00000000e+00,7.16000021e-01,5.00000000e-01,0.00000000e+00
-8.85902941e-02,-2.12790862e-01,0.00000000e+00,7.17000008e-01,5.00000000e-01,0.00000000e+00
-8.87193531e-02,-2.13929415e-01,0.00000000e+00,7.17999995e-01,5.00000000e-01,0.00000000e+00
-8.88484120e-02,-2.15067983e-01,0.00000000e+00,7.18999982e-01,5.00000000e-01,0.00000000e+00
-8.89774859e-02,-2.16206625e-01,0.00000000e+00,7.20000029e-01,5.00000000e-01,0.00000000e+00
-8.91065449e-02,-2.17345193e-01,0.00000000e+00,7.21000016e-01,5.00000000e-01,0.00000000e+00
-8.92356038e-02,-2.18483761e-01,0.00000000e+00,7.22000003e-01,5.00000000e-01,0.00000000e+00
-8.93646628e-02,-2.19622314e-01,0.00000000e+00,7.22999990e-01,5.00000000e-01,0.00000000e+00
-8.94937292e-02,-2.20760882e-01,0.00000000e+00,7.23999977e-01,5.00000000e-01,0.00000000e+00
-8.96227956e-02,-2.21899524e-01,0.00000000e+00,7.25000024e-01,5.00000000e-01,0.00000000e+00
-8.97518545e-02,-2.23038092e-01,0.00000000e+00,7.26000011e-01,5.00000000e-01,0.00000000e+00
-8.98809209e-02,-2.24176660e-01,0.00000000e+00,7.26999998e-01,5.00000000e-01,0.00000000e+00
-9.00099799e-02,-2.25315228e-01,0.00000000e+00,7.27999985e-01,5.00000000e-01,0.00000000e+00
-9.01371613e-02,-2.26453826e-01,0.00000000e+00,7.28999972e-01,5.00000000e-01,0.00000000e+00
-9.02629718e-02,-2.27592513e-01,0.00000000e+00,7.30000019e-01,5.00000000e-01,0.00000000e+00
-9.03887749e-02,-2.28731140e-01,0.00000000e+00,7.31000006e-01,5.00000000e-01,0.00000000e+00
-9.05145779e-02,-2.29869768e-01,0.00000000e+00,7.31999993e-01,5.00000000e-01,0.00000000e+00
-9.06403810e-02,-2.31008396e-01,0.00000000e+00,7.32999980e-01,5.00000000e-01,0.00000000e+00
-9.07661915e-02,-2.32147098e-01,0.00000000e+00,7.34000027e-01,5.00000000e-01,0.00000000e+00
-9.08919945e-02,-2.33285725e-01,0.00000000e+00,7.35000014e-01,5.00000000e-01,0.00000000e+00
-9.10177976e-02,-2.34424353e-01,0.00000000e+00,7.36000001e-01,5.00000000e-01,0.00000000e+00
-9.11436006e-02,-2.35562980e-01,0.00000000e+00,7.36999989e-01,5.00000000e-01,0.00000000e+00
-9.12694037e-02,-2.36701608e-01,0.00000000e+00,7.37999976e-01,5.00000000e-01,0.00000000e+00
-9.13952142e-02,-2.37840295e-01,0.00000000e+00,7.39000022e-01,5.00000000e-01,0.00000000e+00
-9.15210098e-02,-2.38978922e-01,0.00000000e+00,7.40000010e-01,5.00000000e-01,0.00000000e+00
-9.16460156e-02,-2.40119025e-01,0.00000000e+00,7.40999997e-01,5.00000000e-01,0.00000000e+00
-9.17702764e-02,-2.41260484e-01,0.00000000e+00,7.41999984e-01,5.00000000e-01,0.00000000e+00
-9.18945447e-02,-2.42401943e-01,0.00000000e+00,7.42999971e-01,5.00000000e-01,0.00000000e+00
-9.20188129e-02,-2.43543476e-01,0.00000000e+00,7.44000018e-01,5.00000000e-01,0.00000000e+00
-9.21430811e-02,-2.44684920e-01,0.00000000e+00,7.45000005e-01,5.00000000e-01,0.00000000e+00
-9.22673494e-02,-2.45826378e-01,0.00000000e+00,7.45999992e-01,5.00000000e-01,0.00000000e+00
-9.23916101e-02,-2.46967837e-01,0.00000000e+00,7.46999979e-01,5.00000000e-01,0.00000000e+00
-9.25158858e-02,-2.48109370e-01,0.00000000e+00,7.48000026e-01,5.00000000e-01,0.00000000e+00
-9.26401466e-02,-2.49250814e-01,0.00000000e+00,7.49000013e-01,5.00000000e-01,0.00000000e+00
-9.27644148e-02,-2.50392288e-01,0.00000000e+00,7.50000000e-01,5.00000000e-01,0.00000000e+00
-9.28886831e-02,-2.51533747e-01,0.00000000e+00,7.50999987e-01,5.00000000e-01,0.00000000e+00
-9.30129439e-02,-2.52675176e-01,0.00000000e+00,7.51999974e-01,5.00000000e-01,0.00000000e+00
-9.31386352e-02,-2.53824264e-01,0.00000000e+00,7.53000021e-01,5.00000000e-01,0.00000000e+00
